Zeit;Kanal A
(ms);(mV)

5,28000018;-3,91486200
5,28500018;-4,10125500
5,29000018;-4,47404100
5,29500018;-4,10125500
5,30000018;-4,47404100
5,30500018;-4,28764700
5,31000018;-3,91486200
5,31500018;-4,84682600
5,32000018;-4,10125500
5,32500018;-5,21961100
5,33000018;-4,84682600
5,33500018;-5,96579700
5,34000018;-4,66043300
5,34500018;-5,59301200
5,35000018;-5,21961100
5,35500018;-5,21961100
5,36000018;-5,21961100
5,36500018;-4,47404100
5,37000018;-4,10125500
5,37500018;-4,47404100
5,38000018;-3,54207700
5,38500018;-2,42310500
5,39000018;-0,74557080
5,39500018;-1,30474900
5,40000018;-0,93196360
5,40500018;-0,93196360
5,41000018;-0,55917820
5,41500018;-0,74557080
5,42000018;-2,05032000
5,42500018;-2,42310500
5,43000018;-1,86392700
5,43500018;-2,98289800
5,44000018;-3,16929100
5,44500018;-3,54207700
5,45000018;-3,72846900
5,45500018;-3,72846900
5,46000018;-3,91486200
5,46500018;-3,54207700
5,47000018;-3,72846900
5,47500018;-3,91486200
5,48000018;-4,47404100
5,48500018;-4,47404100
5,49000018;-4,10125500
5,49500018;-4,66043300
5,50000018;-5,40661900
5,50500018;-5,21961100
5,51000018;-7,08415300
5,51500018;-5,96579700
5,52000018;-5,77940400
5,52500018;-6,33858300
5,53000018;-6,52497500
5,53500018;-6,52497500
5,54000018;-5,40661900
5,54500018;-5,40661900
5,55000018;-4,28764700
5,55500018;-4,28764700
5,56000018;-2,98289800
5,56500018;-3,35568400
5,57000018;-3,16929100
5,57500018;-3,54207700
5,58000018;-2,23671300
5,58500018;-3,35568400
5,59000018;-4,10125500
5,59500018;-2,60949800
5,60000018;-3,16929100
5,60500017;-4,47404100
5,61000017;-4,10125500
5,61500017;-4,47404100
5,62000017;-3,54207700
5,62500017;-3,54207700
5,63000017;-2,98289800
5,63500017;-2,98289800
5,64000017;-3,16929100
5,64500017;-2,60949800
5,65000017;-1,67753400
5,65500017;-2,05032000
5,66000017;-1,11835600
5,66500017;-1,30474900
5,67000017;-1,86392700
5,67500017;-1,67753400
5,68000017;-1,49114200
5,68500017;-2,60949800
5,69000017;-2,60949800
5,69500017;-3,16929100
5,70000017;-2,60949800
5,70500017;-3,72846900
5,71000017;-4,47404100
5,71500017;-4,66043300
5,72000017;-5,21961100
5,72500017;-5,59301200
5,73000017;-5,96579700
5,73500017;-5,96579700
5,74000017;-5,96579700
5,74500017;-6,52497500
5,75000017;-5,59301200
5,75500017;-5,40661900
5,76000017;-3,72846900
5,76500017;-4,66043300
5,77000017;-4,28764700
5,77500017;-3,91486200
5,78000017;-3,72846900
5,78500017;-2,60949800
5,79000017;-2,79650600
5,79500017;-1,30474900
5,80000017;-0,93196360
5,80500017;-0,55917820
5,81000017;1,11835600
5,81500017;0,55917820
5,82000017;1,30474900
5,82500017;0,93196360
5,83000017;1,49114200
5,83500017;2,23671300
5,84000017;2,98289800
5,84500017;3,54207700
5,85000017;3,54207700
5,85500017;4,10125500
5,86000017;4,47404100
5,86500017;5,21961100
5,87000017;5,03321800
5,87500017;5,40661900
5,88000017;5,21961100
5,88500017;5,21961100
5,89000017;5,96579700
5,89500017;6,15219000
5,90000017;6,89776000
5,90500017;6,52497500
5,91000017;6,71136800
5,91500017;7,08415300
5,92000017;6,89776000
5,92500017;5,96579700
5,93000017;6,52497500
5,93500017;6,52497500
5,94000017;6,89776000
5,94500017;7,08415300
5,95000017;7,08415300
5,95500017;5,77940400
5,96000017;6,15219000
5,96500017;5,77940400
5,97000017;5,40661900
5,97500017;6,89776000
5,98000017;5,96579700
5,98500017;5,59301200
5,99000017;6,33858300
5,99500017;5,21961100
6,00000016;5,21961100
6,00500016;5,21961100
6,01000016;6,15219000
6,01500016;5,77940400
6,02000016;5,96579700
6,02500016;5,77940400
6,03000016;6,33858300
6,03500016;6,33858300
6,04000016;6,52497500
6,04500016;6,71136800
6,05000016;7,27054500
6,05500016;8,20312500
6,06000016;8,57591100
6,06500016;8,01673200
6,07000016;7,82972400
6,07500016;7,64333200
6,08000016;7,64333200
6,08500016;7,27054500
6,09000016;7,08415300
6,09500016;6,52497500
6,10000016;6,15219000
6,10500016;6,33858300
6,11000016;5,96579700
6,11500016;5,96579700
6,12000016;5,59301200
6,12500016;5,21961100
6,13000016;5,21961100
6,13500016;3,91486200
6,14000016;4,47404100
6,14500016;3,54207700
6,15000016;2,98289800
6,15500016;3,16929100
6,16000016;3,72846900
6,16500016;3,91486200
6,17000016;3,35568400
6,17500016;4,10125500
6,18000016;2,98289800
6,18500016;3,16929100
6,19000016;3,91486200
6,19500016;3,54207700
6,20000016;3,16929100
6,20500016;2,98289800
6,21000016;3,91486200
6,21500016;3,35568400
6,22000016;4,84682600
6,22500016;4,10125500
6,23000016;3,16929100
6,23500016;3,35568400
6,24000016;4,10125500
6,24500016;2,98289800
6,25000016;2,98289800
6,25500016;3,54207700
6,26000016;4,28764700
6,26500016;2,60949800
6,27000016;3,35568400
6,27500016;2,98289800
6,28000016;2,42310500
6,28500016;2,79650600
6,29000016;2,23671300
6,29500016;2,42310500
6,30000016;2,23671300
6,30500016;2,98289800
6,31000016;2,42310500
6,31500016;1,86392700
6,32000016;1,86392700
6,32500016;1,49114200
6,33000016;1,11835600
6,33500016;-0,18639270
6,34000016;-0,18639270
6,34500016;-2,05032000
6,35000016;-2,79650600
6,35500016;-3,72846900
6,36000016;-1,67753400
6,36500016;-4,10125500
6,37000016;-3,54207700
6,37500016;-1,30474900
6,38000016;-2,23671300
6,38500016;-1,30474900
6,39000016;-0,93196360
6,39500015;2,05032000
6,40000015;2,05032000
6,40500015;3,35568400
6,41000015;3,91486200
6,41500015;4,28764700
6,42000015;4,28764700
6,42500015;3,54207700
6,43000015;3,91486200
6,43500015;2,42310500
6,44000015;1,86392700
6,44500015;0,74557080
6,45000015;0,93196360
6,45500015;0,55917820
6,46000015;1,11835600
6,46500015;0,55917820
6,47000015;0,37278540
6,47500015;0,55917820
6,48000015;1,67753400
6,48500015;1,11835600
6,49000015;1,67753400
6,49500015;0,93196360
6,50000015;0,74557080
6,50500015;0,18639270
6,51000015;0,18639270
6,51500015;0,00000000
6,52000015;-1,30474900
6,52500015;-2,23671300
6,53000015;-1,86392700
6,53500015;-3,35568400
6,54000015;-2,98289800
6,54500015;-2,98289800
6,55000015;-3,54207700
6,55500015;-2,05032000
6,56000015;-3,72846900
6,56500015;-3,35568400
6,57000015;-4,47404100
6,57500015;-3,35568400
6,58000015;-5,03321800
6,58500015;-4,47404100
6,59000015;-4,66043300
6,59500015;-4,66043300
6,60000015;-5,96579700
6,60500015;-5,77940400
6,61000015;-4,84682600
6,61500015;-4,10125500
6,62000015;-5,59301200
6,62500015;-5,96579700
6,63000015;-6,33858300
6,63500015;-5,96579700
6,64000015;-5,59301200
6,64500015;-4,66043300
6,65000015;-4,84682600
6,65500015;-3,54207700
6,66000015;-3,35568400
6,66500015;-2,23671300
6,67000015;-1,67753400
6,67500015;-2,23671300
6,68000015;-0,55917820
6,68500015;-0,74557080
6,69000015;-0,74557080
6,69500015;-0,37278540
6,70000015;-1,49114200
6,70500015;-1,86392700
6,71000015;-1,86392700
6,71500015;-2,60949800
6,72000015;-2,98289800
6,72500015;-3,35568400
6,73000015;-3,54207700
6,73500015;-4,28764700
6,74000015;-4,10125500
6,74500015;-4,47404100
6,75000015;-4,10125500
6,75500015;-4,10125500
6,76000015;-6,15219000
6,76500015;-4,66043300
6,77000015;-5,03321800
6,77500015;-7,45693900
6,78000015;-5,77940400
6,78500015;-5,96579700
6,79000014;-6,15219000
6,79500014;-6,52497500
6,80000014;-6,33858300
6,80500014;-5,59301200
6,81000014;-6,52497500
6,81500014;-5,96579700
6,82000014;-5,03321800
6,82500014;-5,21961100
6,83000014;-4,10125500
6,83500014;-4,66043300
6,84000014;-4,10125500
6,84500014;-3,35568400
6,85000014;-2,98289800
6,85500014;-2,42310500
6,86000014;-2,60949800
6,86500014;-2,60949800
6,87000014;-3,54207700
6,87500014;-3,54207700
6,88000014;-3,72846900
6,88500014;-4,66043300
6,89000014;-3,72846900
6,89500014;-4,10125500
6,90000014;-4,10125500
6,90500014;-4,47404100
6,91000014;-3,54207700
6,91500014;-3,72846900
6,92000014;-2,98289800
6,92500014;-2,79650600
6,93000014;-2,23671300
6,93500014;-2,05032000
6,94000014;-2,42310500
6,94500014;-1,67753400
6,95000014;-1,30474900
6,95500014;-1,86392700
6,96000014;-2,23671300
6,96500014;-1,30474900
6,97000014;-1,49114200
6,97500014;-3,72846900
6,98000014;-3,16929100
6,98500014;-3,72846900
6,99000014;-3,72846900
6,99500014;-5,59301200
7,00000014;-4,66043300
7,00500014;-6,33858300
7,01000014;-7,27054500
7,01500014;-7,08415300
7,02000014;-6,89776000
7,02500014;-6,52497500
7,03000014;-6,33858300
7,03500014;-5,96579700
7,04000014;-6,33858300
7,04500014;-5,40661900
7,05000014;-4,47404100
7,05500014;-3,91486200
7,06000014;-2,79650600
7,06500014;-2,79650600
7,07000014;-1,86392700
7,07500014;-1,30474900
7,08000014;-0,18639270
7,08500014;0,00000000
7,09000014;0,18639270
7,09500014;0,37278540
7,10000014;1,30474900
7,10500014;1,67753400
7,11000014;2,42310500
7,11500014;1,67753400
7,12000014;3,16929100
7,12500014;3,16929100
7,13000014;3,35568400
7,13500014;3,72846900
7,14000014;4,28764700
7,14500014;3,91486200
7,15000014;5,03321800
7,15500014;4,28764700
7,16000014;5,40661900
7,16500014;5,59301200
7,17000014;5,77940400
7,17500014;5,96579700
7,18000014;6,52497500
7,18500013;6,71136800
7,19000013;6,52497500
7,19500013;6,71136800
7,20000013;7,27054500
7,20500013;7,64333200
7,21000013;7,27054500
7,21500013;7,08415300
7,22000013;7,82972400
7,22500013;6,15219000
7,23000013;6,33858300
7,23500013;4,84682600
7,24000013;7,27054500
7,24500013;5,77940400
7,25000013;6,15219000
7,25500013;5,21961100
7,26000013;5,03321800
7,26500013;5,40661900
7,27000013;5,40661900
7,27500013;5,03321800
7,28000013;5,77940400
7,28500013;5,40661900
7,29000013;5,21961100
7,29500013;5,40661900
7,30000013;5,96579700
7,30500013;6,33858300
7,31000013;5,96579700
7,31500013;7,08415300
7,32000013;7,08415300
7,32500013;7,64333200
7,33000013;8,01673200
7,33500013;7,64333200
7,34000013;8,20312500
7,34500013;7,45693900
7,35000013;7,82972400
7,35500013;7,64333200
7,36000013;7,82972400
7,36500013;5,96579700
7,37000013;7,08415300
7,37500013;5,77940400
7,38000013;6,33858300
7,38500013;5,77940400
7,39000013;5,77940400
7,39500013;5,21961100
7,40000013;4,84682600
7,40500013;3,91486200
7,41000013;4,66043300
7,41500013;4,28764700
7,42000013;3,72846900
7,42500013;3,91486200
7,43000013;3,54207700
7,43500013;3,35568400
7,44000013;2,60949800
7,44500013;2,79650600
7,45000013;2,98289800
7,45500013;2,60949800
7,46000013;2,42310500
7,46500013;2,79650600
7,47000013;4,10125500
7,47500013;3,35568400
7,48000013;3,72846900
7,48500013;3,16929100
7,49000013;4,28764700
7,49500013;3,35568400
7,50000013;3,54207700
7,50500013;2,98289800
7,51000013;3,91486200
7,51500013;3,91486200
7,52000013;2,98289800
7,52500013;3,16929100
7,53000013;3,35568400
7,53500013;3,16929100
7,54000013;3,35568400
7,54500013;2,60949800
7,55000013;3,35568400
7,55500013;3,54207700
7,56000013;3,35568400
7,56500013;2,98289800
7,57000013;2,79650600
7,57500013;1,49114200
7,58000013;2,98289800
7,58500012;2,60949800
7,59000012;3,72846900
7,59500012;2,98289800
7,60000012;1,67753400
7,60500012;1,11835600
7,61000012;0,74557080
7,61500012;0,00000000
7,62000012;-1,49114200
7,62500012;-2,23671300
7,63000012;-2,42310500
7,63500012;-3,16929100
7,64000012;-4,47404100
7,64500012;-3,54207700
7,65000012;-4,10125500
7,65500012;-3,35568400
7,66000012;-1,67753400
7,66500012;-1,49114200
7,67000012;0,18639270
7,67500012;1,11835600
7,68000012;2,98289800
7,68500012;3,35568400
7,69000012;4,47404100
7,69500012;4,10125500
7,70000012;4,10125500
7,70500012;4,28764700
7,71000012;3,16929100
7,71500012;2,42310500
7,72000012;2,98289800
7,72500012;2,05032000
7,73000012;1,11835600
7,73500012;0,55917820
7,74000012;-0,18639270
7,74500012;0,37278540
7,75000012;1,11835600
7,75500012;0,93196360
7,76000012;1,30474900
7,76500012;0,55917820
7,77000012;1,49114200
7,77500012;0,18639270
7,78000012;1,11835600
7,78500012;0,55917820
7,79000012;0,18639270
7,79500012;1,11835600
7,80000012;-0,74557080
7,80500012;-0,55917820
7,81000012;-1,67753400
7,81500012;-2,60949800
7,82000012;-2,79650600
7,82500012;-4,66043300
7,83000012;-3,16929100
7,83500012;-3,54207700
7,84000012;-3,72846900
7,84500012;-4,10125500
7,85000012;-4,47404100
7,85500012;-4,28764700
7,86000012;-4,66043300
7,86500012;-5,03321800
7,87000012;-4,47404100
7,87500012;-4,66043300
7,88000012;-4,84682600
7,88500012;-4,47404100
7,89000012;-5,03321800
7,89500012;-5,40661900
7,90000012;-4,84682600
7,90500012;-5,40661900
7,91000012;-5,59301200
7,91500012;-5,40661900
7,92000012;-4,66043300
7,92500012;-4,84682600
7,93000012;-4,10125500
7,93500012;-3,72846900
7,94000012;-2,79650600
7,94500012;-2,42310500
7,95000012;-1,49114200
7,95500012;-1,30474900
7,96000012;-0,93196360
7,96500012;-1,11835600
7,97000012;-0,55917820
7,97500012;-0,18639270
7,98000011;-1,11835600
7,98500011;-1,30474900
7,99000011;-0,74557080
7,99500011;-2,23671300
8,00000011;-3,35568400
8,00500011;-3,72846900
8,01000011;-4,10125500
8,01500011;-3,72846900
8,02000011;-4,84682600
8,02500011;-4,84682600
8,03000011;-4,84682600
8,03500011;-4,84682600
8,04000011;-4,66043300
8,04500011;-4,10125500
8,05000011;-4,47404100
8,05500011;-4,47404100
8,06000011;-5,03321800
8,06500011;-5,40661900
8,07000011;-5,96579700
8,07500011;-5,77940400
8,08000011;-6,89776000
8,08500011;-5,77940400
8,09000011;-6,15219000
8,09500011;-5,77940400
8,10000011;-6,15219000
8,10500011;-5,96579700
8,11000011;-4,47404100
8,11500011;-4,28764700
8,12000011;-3,91486200
8,12500011;-2,98289800
8,13000011;-3,54207700
8,13500011;-2,98289800
8,14000011;-3,35568400
8,14500011;-3,54207700
8,15000011;-2,98289800
8,15500011;-3,54207700
8,16000011;-3,72846900
8,16500011;-3,54207700
8,17000011;-3,16929100
8,17500011;-2,60949800
8,18000011;-2,79650600
8,18500011;-4,47404100
8,19000011;-3,72846900
8,19500011;-3,91486200
8,20000011;-3,16929100
8,20500011;-3,72846900
8,21000011;-2,79650600
8,21500011;-1,86392700
8,22000011;-2,79650600
8,22500011;-2,42310500
8,23000011;-1,67753400
8,23500011;-1,30474900
8,24000011;-1,86392700
8,24500011;-2,42310500
8,25000011;-2,79650600
8,25500011;-2,42310500
8,26000011;-3,16929100
8,26500011;-3,35568400
8,27000011;-5,03321800
8,27500011;-5,21961100
8,28000011;-5,77940400
8,28500011;-6,15219000
8,29000011;-6,15219000
8,29500011;-6,52497500
8,30000011;-6,52497500
8,30500011;-6,33858300
8,31000011;-5,77940400
8,31500011;-5,40661900
8,32000011;-5,40661900
8,32500011;-4,66043300
8,33000011;-4,47404100
8,33500011;-3,54207700
8,34000011;-2,98289800
8,34500011;-3,16929100
8,35000011;-1,86392700
8,35500011;-1,30474900
8,36000011;-0,93196360
8,36500011;-0,37278540
8,37000011;0,00000000
8,37500010;0,37278540
8,38000010;1,49114200
8,38500010;1,49114200
8,39000010;2,05032000
8,39500010;2,05032000
8,40000010;2,98289800
8,40500010;4,47404100
8,41000010;2,98289800
8,41500010;4,28764700
8,42000010;4,10125500
8,42500010;4,28764700
8,43000010;4,66043300
8,43500010;5,40661900
8,44000010;5,21961100
8,44500010;5,21961100
8,45000010;7,08415300
8,45500010;5,77940400
8,46000010;5,77940400
8,46500010;6,15219000
8,47000010;6,15219000
8,47500010;6,89776000
8,48000010;6,71136800
8,48500010;6,89776000
8,49000010;6,33858300
8,49500010;6,52497500
8,50000010;7,27054500
8,50500010;7,08415300
8,51000010;8,57591100
8,51500010;6,89776000
8,52000010;6,33858300
8,52500010;6,33858300
8,53000010;5,59301200
8,53500010;6,33858300
8,54000010;5,96579700
8,54500010;5,77940400
8,55000010;5,59301200
8,55500010;5,21961100
8,56000010;5,40661900
8,56500010;6,33858300
8,57000010;5,96579700
8,57500010;2,98289800
8,58000010;5,59301200
8,58500010;6,15219000
8,59000010;6,33858300
8,59500010;5,21961100
8,60000010;7,08415300
8,60500010;7,45693900
8,61000010;8,38951700
8,61500010;7,82972400
8,62000010;8,57591100
8,62500010;7,45693900
8,63000010;8,20312500
8,63500010;8,01673200
8,64000010;7,64333200
8,64500010;7,64333200
8,65000010;6,52497500
8,65500010;7,45693900
8,66000010;7,08415300
8,66500010;6,15219000
8,67000010;5,96579700
8,67500010;6,33858300
8,68000010;5,59301200
8,68500010;5,21961100
8,69000010;4,47404100
8,69500010;5,40661900
8,70000010;4,47404100
8,70500010;4,47404100
8,71000010;3,54207700
8,71500010;2,60949800
8,72000010;2,98289800
8,72500010;2,79650600
8,73000010;3,16929100
8,73500010;1,86392700
8,74000010;2,98289800
8,74500010;2,60949800
8,75000010;2,42310500
8,75500010;3,35568400
8,76000010;2,79650600
8,76500010;2,98289800
8,77000009;3,35568400
8,77500009;3,35568400
8,78000009;3,91486200
8,78500009;3,54207700
8,79000009;1,11835600
8,79500009;3,54207700
8,80000009;3,35568400
8,80500009;2,98289800
8,81000009;3,72846900
8,81500009;2,98289800
8,82000009;3,54207700
8,82500009;3,35568400
8,83000009;3,35568400
8,83500009;3,91486200
8,84000009;3,35568400
8,84500009;2,23671300
8,85000009;3,35568400
8,85500009;2,42310500
8,86000009;2,42310500
8,86500009;2,05032000
8,87000009;2,60949800
8,87500009;2,23671300
8,88000009;1,49114200
8,88500009;1,67753400
8,89000009;0,74557080
8,89500009;0,18639270
8,90000009;-1,49114200
8,90500009;-0,74557080
8,91000009;-2,98289800
8,91500009;-2,98289800
8,92000009;-3,16929100
8,92500009;-3,72846900
8,93000009;-3,54207700
8,93500009;-2,79650600
8,94000009;-1,86392700
8,94500009;-0,93196360
8,95000009;0,00000000
8,95500009;1,67753400
8,96000009;2,42310500
8,96500009;3,35568400
8,97000009;4,28764700
8,97500009;4,28764700
8,98000009;4,10125500
8,98500009;4,28764700
8,99000009;0,74557080
8,99500009;3,16929100
9,00000009;2,05032000
9,00500009;2,05032000
9,01000009;0,74557080
9,01500009;0,55917820
9,02000009;1,30474900
9,02500009;0,55917820
9,03000009;0,55917820
9,03500009;1,30474900
9,04000009;0,74557080
9,04500009;1,30474900
9,05000009;1,11835600
9,05500009;1,11835600
9,06000009;1,30474900
9,06500009;0,18639270
9,07000009;0,37278540
9,07500009;-0,74557080
9,08000009;-0,37278540
9,08500009;-0,93196360
9,09000009;-1,86392700
9,09500009;-2,23671300
9,10000009;-2,60949800
9,10500009;-2,60949800
9,11000009;-3,16929100
9,11500009;-3,54207700
9,12000009;-3,72846900
9,12500009;-4,28764700
9,13000009;-3,72846900
9,13500009;-4,10125500
9,14000009;-3,72846900
9,14500009;-4,66043300
9,15000009;-3,72846900
9,15500009;-4,66043300
9,16000009;-5,03321800
9,16500008;-4,47404100
9,17000008;-5,21961100
9,17500008;-2,98289800
9,18000008;-6,52497500
9,18500008;-5,59301200
9,19000008;-7,08415300
9,19500008;-5,40661900
9,20000008;-5,40661900
9,20500008;-5,59301200
9,21000008;-3,54207700
9,21500008;-3,35568400
9,22000008;-2,60949800
9,22500008;-2,42310500
9,23000008;-0,37278540
9,23500008;-0,74557080
9,24000008;-0,93196360
9,24500008;-0,93196360
9,25000008;-0,55917820
9,25500008;-1,30474900
9,26000008;-1,30474900
9,26500008;-1,67753400
9,27000008;-2,05032000
9,27500008;-1,86392700
9,28000008;-2,79650600
9,28500008;-3,35568400
9,29000008;-3,91486200
9,29500008;-4,47404100
9,30000008;-3,72846900
9,30500008;-3,72846900
9,31000008;-4,10125500
9,31500008;-4,66043300
9,32000008;-4,10125500
9,32500008;-4,47404100
9,33000008;-4,66043300
9,33500008;-4,47404100
9,34000008;-4,47404100
9,34500008;-4,84682600
9,35000008;-5,59301200
9,35500008;-6,15219000
9,36000008;-5,96579700
9,36500008;-5,96579700
9,37000008;-5,59301200
9,37500008;-5,59301200
9,38000008;-5,40661900
9,38500008;-4,47404100
9,39000008;-5,03321800
9,39500008;-4,66043300
9,40000008;-3,54207700
9,40500008;-3,16929100
9,41000008;-3,16929100
9,41500008;-3,16929100
9,42000008;-3,16929100
9,42500008;-4,10125500
9,43000008;-2,98289800
9,43500008;-3,16929100
9,44000008;-3,72846900
9,44500008;-3,72846900
9,45000008;-3,35568400
9,45500008;-3,91486200
9,46000008;-3,91486200
9,46500008;-3,72846900
9,47000008;-3,16929100
9,47500008;-2,79650600
9,48000008;-3,16929100
9,48500008;-3,35568400
9,49000008;-2,23671300
9,49500008;-2,23671300
9,50000008;-2,23671300
9,50500008;-2,60949800
9,51000008;-1,86392700
9,51500008;-2,23671300
9,52000008;-1,49114200
9,52500008;-1,67753400
9,53000008;-2,98289800
9,53500008;-2,60949800
9,54000008;-3,54207700
9,54500008;-4,10125500
9,55000008;-4,66043300
9,55500008;-4,10125500
9,56000007;-5,96579700
9,56500007;-6,33858300
9,57000007;-6,71136800
9,57500007;-7,08415300
9,58000007;-6,33858300
9,58500007;-7,27054500
9,59000007;-7,82972400
9,59500007;-5,96579700
9,60000007;-5,40661900
9,60500007;-4,10125500
9,61000007;-4,47404100
9,61500007;-4,66043300
9,62000007;-2,98289800
9,62500007;-2,79650600
9,63000007;-2,60949800
9,63500007;-2,05032000
9,64000007;-1,11835600
9,64500007;-0,55917820
9,65000007;-0,93196360
9,65500007;0,00000000
9,66000007;0,93196360
9,66500007;1,11835600
9,67000007;2,05032000
9,67500007;1,86392700
9,68000007;2,42310500
